name,vote,voteID
J. Sagatowska,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7503.html"
M. Seweryński,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7503.html"
K. Słoń,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7503.html"
W. Sługocki,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7503.html"
A. Stanisławek,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7503.html"
A. Pająk,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7539.html"
M. Pańczyk-Pozdziej,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7539.html"
G. Peczkis,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7539.html"
M. Pęk,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7539.html"
W. Piecha,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7539.html"
M. Pęk,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7540.html"
W. Piecha,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7540.html"
L. Piechota,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7540.html"
A. Pociej,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7540.html"
Ł. Mikołajczyk,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7756.html"
A. Mioduszewski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7756.html"
A. Misiołek,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7756.html"
K. Mróz,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7756.html"
A. Mioduszewski,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7755.html"
A. Misiołek,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7755.html"
K. Mróz,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7755.html"
G. Peczkis,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7542.html"
M. Pęk,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7542.html"
W. Piecha,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7542.html"
J. Obremski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7541.html"
B. Orzechowska,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7541.html"
A. Pająk,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7541.html"
M. Pańczyk-Pozdziej,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7541.html"
J. Sagatowska,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8696.html"
M. Seweryński,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8696.html"
K. Słoń,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8696.html"
W. Sługocki,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8696.html"
K. Mróz,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7537.html"
G. Napieralski,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7537.html"
J. Obremski,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7537.html"
G. Napieralski,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7536.html"
J. Obremski,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7536.html"
B. Orzechowska,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7536.html"
A. Pająk,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7536.html"
M. Pańczyk-Pozdziej,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7536.html"
G. Napieralski,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7533.html"
J. Obremski,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7533.html"
B. Orzechowska,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7533.html"
A. Pająk,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7533.html"
M. Pańczyk-Pozdziej,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7533.html"
A. Pociej,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7944.html"
M. Poślednik,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7944.html"
M. Potoczny,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7944.html"
K. Probierz,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7944.html"
Z. Pupa,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7944.html"
Ł. Mikołajczyk,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7532.html"
A. Mioduszewski,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7532.html"
A. Misiołek,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7532.html"
K. Mróz,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7532.html"
G. Peczkis,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7942.html"
M. Pęk,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7942.html"
W. Piecha,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7942.html"
G. Peczkis,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7941.html"
A. Szymański,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8200.html"
M. Poślednik,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8694.html"
M. Potoczny,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8694.html"
K. Probierz,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8694.html"
A. Pociej,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8695.html"
M. Pęk,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7545.html"
W. Piecha,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7545.html"
A. Stanisławek,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7950.html"
L. Staroń,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7950.html"
M. Poślednik,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7543.html"
M. Potoczny,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7543.html"
M. Pęk,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7544.html"
W. Piecha,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7544.html"
L. Piechota,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7544.html"
T. Romańczuk,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7951.html"
J. Rotnicka,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7951.html"
J. Rulewski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7951.html"
S. Rybicki,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7952.html"
C. Ryszka,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7952.html"
J. Sagatowska,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7952.html"
M. Seweryński,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7952.html"
J. Sagatowska,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7946.html"
M. Seweryński,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7946.html"
K. Słoń,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7946.html"
W. Sługocki,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7946.html"
S. Rybicki,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7945.html"
C. Ryszka,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7945.html"
J. Sagatowska,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7945.html"
M. Seweryński,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7945.html"
K. Słoń,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7945.html"
T. Romańczuk,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7943.html"
J. Rotnicka,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7943.html"
J. Rulewski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7943.html"
J. Rusiecki,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7943.html"
S. Rybicki,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7943.html"
P. Termiński,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8023.html"
P. Wach,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8023.html"
A. Warzocha,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8023.html"
J. Wcisła,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8023.html"
K. Wiatr,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8023.html"
K. Wiatr,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8022.html"
J. Włosowicz,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8022.html"
A. Wojtyła,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8022.html"
A. Zając,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8022.html"
A. Warzocha,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7847.html"
J. Wcisła,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7847.html"
K. Wiatr,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7847.html"
J. Włosowicz,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7847.html"
A. Wojtyła,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7847.html"
A. Zając,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7811.html"
J. Zając,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7811.html"
B. Zdrojewska,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7811.html"
P. Zientarski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7811.html"
B. Klich,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8191.html"
A. Kobiak,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8191.html"
M. Koc,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8191.html"
S. Kogut,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8191.html"
W. Komarnicki,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8191.html"
K. Kleina,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8190.html"
B. Klich,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8190.html"
A. Kobiak,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8190.html"
M. Koc,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8190.html"
S. Kogut,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8190.html"
M. Golba,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8183.html"
A. Grabowski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8183.html"
T. Grodzki,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8183.html"
M. Grubski,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8183.html"
J. Hamerski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8183.html"
R. Ambrozik,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8143.html"
A.M. Anders,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8143.html"
G. Bierecki,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8151.html"
P. Błaszczyk,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8151.html"
A. Bobko,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8151.html"
R. Bonisławski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8151.html"
W. Bonkowski,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8151.html"
R. Ambrozik,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8073.html"
A.M. Anders,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8073.html"
M. Augustyn,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8073.html"
R. Ambrozik,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8074.html"
A.M. Anders,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8074.html"
M. Augustyn,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8074.html"
R. Bonisławski,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8150.html"
W. Bonkowski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8150.html"
M. Borowski,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8150.html"
B. Borusewicz,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8150.html"
R. Ambrozik,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8071.html"
A.M. Anders,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8071.html"
M. Augustyn,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8071.html"
R. Ambrozik,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8070.html"
A.M. Anders,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8070.html"
M. Augustyn,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8070.html"
R. Ambrozik,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8069.html"
A.M. Anders,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8069.html"
M. Augustyn,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8069.html"
R. Bonisławski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8149.html"
W. Bonkowski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8149.html"
M. Borowski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8149.html"
B. Borusewicz,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8149.html"
B. Borys-Damięcka,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8149.html"
J. Chróścikowski,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8167.html"
Z. Cichoń,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8167.html"
L. Czarnobaj,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8167.html"
G. Czelej,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8167.html"
J. Czerwiński,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8167.html"
P. Błaszczyk,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8148.html"
A. Bobko,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8148.html"
R. Bonisławski,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8148.html"
W. Bonkowski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8148.html"
M. Borowski,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8148.html"
R. Bonisławski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8147.html"
W. Bonkowski,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8147.html"
M. Borowski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8147.html"
B. Borusewicz,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8147.html"
B. Borys-Damięcka,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8147.html"
Z. Cichoń,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8021.html"
L. Czarnobaj,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8021.html"
G. Czelej,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8021.html"
J. Czerwiński,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8021.html"
D. Czudowska,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8021.html"
M. Augustyn,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8145.html"
A. Bielan,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8145.html"
G. Bierecki,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8145.html"
P. Błaszczyk,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8145.html"
A. Bobko,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8145.html"
A.M. Anders,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8144.html"
M. Augustyn,wstrz.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8144.html"
A. Bielan,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8144.html"
G. Bierecki,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8144.html"
P. Błaszczyk,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8144.html"
A. Bobko,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8146.html"
R. Bonisławski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8146.html"
W. Bonkowski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8146.html"
M. Borowski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8146.html"
B. Borusewicz,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8146.html"
J. Duda,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8175.html"
J. Fedorowicz,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8175.html"
P. Florek,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8175.html"
R. Gaweł,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8175.html"
A. Gawęda,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8175.html"
J. Chróścikowski,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8020.html"
Z. Cichoń,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8020.html"
L. Czarnobaj,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8020.html"
G. Czelej,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8020.html"
J. Czerwiński,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8020.html"
M. Martynowski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7754.html"
Ł. Mikołajczyk,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7754.html"
A. Mioduszewski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7754.html"
A. Misiołek,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7754.html"
W. Bonkowski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8153.html"
M. Borowski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8153.html"
B. Borusewicz,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8153.html"
B. Borys-Damięcka,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8153.html"
M. Budner,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8153.html"
W. Bonkowski,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8152.html"
M. Borowski,wstrz.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8152.html"
B. Borusewicz,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8152.html"
B. Borys-Damięcka,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8152.html"
M. Budner,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8152.html"
Z. Cichoń,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8019.html"
L. Czarnobaj,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8019.html"
G. Czelej,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8019.html"
J. Czerwiński,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8019.html"
Z. Cichoń,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8018.html"
L. Czarnobaj,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8018.html"
G. Czelej,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8018.html"
J. Czerwiński,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8018.html"
D. Czudowska,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8018.html"
Z. Cichoń,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8154.html"
L. Czarnobaj,wstrz.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8154.html"
G. Czelej,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8154.html"
J. Czerwiński,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8154.html"
D. Czudowska,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8154.html"
J. Duda,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8174.html"
J. Fedorowicz,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8174.html"
P. Florek,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8174.html"
R. Gaweł,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8174.html"
A. Gawęda,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8174.html"
J. Fedorowicz,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8173.html"
P. Florek,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8173.html"
R. Gaweł,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8173.html"
A. Gawęda,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8173.html"
S. Gogacz,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8173.html"
R. Dowhan,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8172.html"
J. Duda,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8172.html"
J. Fedorowicz,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8172.html"
P. Florek,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8172.html"
G. Czelej,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8169.html"
J. Czerwiński,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8169.html"
D. Czudowska,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8169.html"
M. Golba,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8182.html"
A. Grabowski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8182.html"
T. Grodzki,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8182.html"
M. Grubski,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8182.html"
Z. Cichoń,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8168.html"
L. Czarnobaj,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8168.html"
G. Czelej,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8168.html"
J. Czerwiński,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8168.html"
J. Duda,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8171.html"
J. Fedorowicz,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8171.html"
P. Florek,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8171.html"
R. Gaweł,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8171.html"
W. Dobkowski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8170.html"
J. Dobrzyński,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8170.html"
R. Dowhan,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8170.html"
J. Duda,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8170.html"
T. Grodzki,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8181.html"
M. Grubski,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8181.html"
